Action_ID,R_S_Yaw,R_S_Pitch,R_S_Roll,R_E_Yaw,R_E_Pitch,R_E_Roll,R_W_Yaw,R_W_Pitch,R_W_Roll,L_S_Yaw,L_S_Pitch,L_S_Roll,L_E_Yaw,L_E_Pitch,L_E_Roll,L_W_Yaw,L_W_Pitch,L_W_Roll
3,3.91,81.13,168.57,-41.40,65.29,-25.40,-42.36,70.26,70.81,-95.61,84.14,55.11,-33.31,52.74,42.24,31.75,62.62,-26.34
3,3.91,81.13,168.57,-41.40,65.29,-25.40,-42.36,70.26,70.81,-95.61,84.14,55.11,-33.06,52.99,42.55,31.75,62.62,-26.34
3,3.91,81.13,168.57,-41.40,65.29,-25.40,-42.36,70.26,70.81,-95.61,84.14,55.11,-33.06,52.99,42.55,31.75,62.62,-26.34
3,3.91,81.13,168.57,-41.40,65.29,-25.40,-42.03,70.12,71.16,-95.61,84.14,55.11,-33.06,52.99,42.55,31.75,62.62,-26.34
3,-9.79,81.07,155.02,-41.40,65.29,-25.40,-42.03,70.12,71.16,-95.61,84.14,55.11,-33.06,52.99,42.55,31.75,62.62,-26.34
3,-9.79,81.07,155.02,-41.25,65.27,-25.44,-42.03,70.12,71.16,-95.61,84.14,55.11,-33.06,52.99,42.55,31.67,62.45,-26.41
3,-9.79,81.07,155.02,-41.25,65.27,-25.44,-42.03,70.12,71.16,-95.61,84.14,55.11,-33.06,52.99,42.55,31.67,62.45,-26.41
3,-9.79,81.07,155.02,-41.25,65.27,-25.44,-42.03,70.12,71.16,-106.79,84.02,42.72,-33.03,53.00,42.44,31.67,62.45,-26.41
3,-9.79,81.07,155.02,-41.25,65.27,-25.44,-42.03,70.12,71.16,-106.79,84.02,42.72,-33.03,53.00,42.44,31.67,62.45,-26.41
3,-9.79,81.07,155.02,-41.25,65.27,-25.44,-42.03,70.12,71.16,-106.79,84.02,42.72,-33.03,53.00,42.44,31.67,62.45,-26.41
3,2.47,81.02,166.95,-41.25,65.27,-25.44,-41.22,70.31,71.87,-106.79,84.02,42.72,-33.03,53.00,42.44,31.67,62.45,-26.41
3,2.47,81.02,166.95,-40.59,65.47,-24.97,-41.22,70.31,71.87,-106.79,84.02,42.72,-33.03,53.00,42.44,31.15,62.56,-26.95
3,2.47,81.02,166.95,-40.59,65.47,-24.97,-41.22,70.31,71.87,-106.79,84.02,42.72,-33.03,53.00,42.44,31.15,62.56,-26.95
3,2.47,81.02,166.95,-40.59,65.47,-24.97,-41.22,70.31,71.87,-96.72,82.83,53.30,-33.03,53.00,42.44,31.15,62.56,-26.95
3,2.47,81.02,166.95,-40.59,65.47,-24.97,-41.22,70.31,71.87,-96.72,82.83,53.30,-33.88,52.93,41.77,31.15,62.56,-26.95
3,2.47,81.02,166.95,-40.59,65.47,-24.97,-41.22,70.31,71.87,-96.72,82.83,53.30,-33.88,52.93,41.77,31.15,62.56,-26.95
3,2.47,81.02,166.95,-40.59,65.47,-24.97,-40.61,70.41,72.42,-96.72,82.83,53.30,-33.88,52.93,41.77,31.15,62.56,-26.95
3,-10.47,81.59,153.36,-40.07,65.51,-24.63,-40.61,70.41,72.42,-96.72,82.83,53.30,-33.88,52.93,41.77,31.15,62.56,-26.95
3,-10.47,81.59,153.36,-40.07,65.51,-24.63,-40.61,70.41,72.42,-96.72,82.83,53.30,-33.88,52.93,41.77,31.67,62.86,-26.34
3,-10.47,81.59,153.36,-40.07,65.51,-24.63,-40.61,70.41,72.42,-103.36,84.48,46.37,-33.88,52.93,41.77,31.67,62.86,-26.34
3,-10.47,81.59,153.36,-40.07,65.51,-24.63,-40.61,70.41,72.42,-103.36,84.48,46.37,-33.49,53.07,42.02,31.67,62.86,-26.34
3,-10.47,81.59,153.36,-40.07,65.51,-24.63,-40.61,70.41,72.42,-103.36,84.48,46.37,-33.49,53.07,42.02,31.67,62.86,-26.34
3,-10.47,81.59,153.36,-40.07,65.51,-24.63,-40.03,70.55,72.89,-103.36,84.48,46.37,-33.49,53.07,42.02,31.67,62.86,-26.34
3,2.39,81.38,165.85,-39.75,65.51,-24.48,-40.03,70.55,72.89,-103.36,84.48,46.37,-33.49,53.07,42.02,31.67,62.86,-26.34
3,2.39,81.38,165.85,-39.75,65.51,-24.48,-40.03,70.55,72.89,-103.36,84.48,46.37,-33.49,53.07,42.02,31.85,62.84,-26.09
3,2.39,81.38,165.85,-39.75,65.51,-24.48,-40.03,70.55,72.89,-98.83,82.44,51.29,-33.49,53.07,42.02,31.85,62.84,-26.09
3,2.39,81.38,165.85,-39.75,65.51,-24.48,-40.03,70.55,72.89,-98.83,82.44,51.29,-33.31,53.03,42.04,31.85,62.84,-26.09
3,2.39,81.38,165.85,-39.75,65.51,-24.48,-40.03,70.55,72.89,-98.83,82.44,51.29,-33.31,53.03,42.04,31.85,62.84,-26.09
3,2.39,81.38,165.85,-39.75,65.51,-24.48,-40.03,70.55,72.89,-98.83,82.44,51.29,-33.31,53.03,42.04,31.85,62.84,-26.09
3,-3.79,80.39,160.29,-39.79,65.34,-24.71,-39.58,70.57,73.21,-98.83,82.44,51.29,-33.31,53.03,42.04,31.85,62.84,-26.09
3,-3.79,80.39,160.29,-39.79,65.34,-24.71,-39.58,70.57,73.21,-98.83,82.44,51.29,-33.31,53.03,42.04,31.75,62.74,-26.18
3,-3.79,80.39,160.29,-39.79,65.34,-24.71,-39.58,70.57,73.21,-100.85,84.13,48.71,-33.31,53.03,42.04,31.75,62.74,-26.18
3,-3.79,80.39,160.29,-39.79,65.34,-24.71,-39.58,70.57,73.21,-100.85,84.13,48.71,-33.31,53.03,42.04,31.75,62.74,-26.18
3,-3.79,80.39,160.29,-39.79,65.34,-24.71,-39.58,70.57,73.21,-100.85,84.13,48.71,-33.46,52.90,41.98,31.75,62.74,-26.18
3,-3.79,80.39,160.29,-39.79,65.34,-24.71,-39.58,70.57,73.21,-100.85,84.13,48.71,-33.46,52.90,41.98,31.75,62.74,-26.18
3,-3.79,80.39,160.29,-39.56,65.36,-24.67,-40.00,70.61,72.73,-100.85,84.13,48.71,-33.46,52.90,41.98,31.75,62.74,-26.18
3,-0.42,82.10,163.95,-39.56,65.36,-24.67,-40.00,70.61,72.73,-100.85,84.13,48.71,-33.46,52.90,41.98,31.75,62.74,-26.18
3,-0.42,82.10,163.95,-39.56,65.36,-24.67,-40.00,70.61,72.73,-109.50,82.82,41.29,-33.46,52.90,41.98,31.50,62.64,-26.43
3,-0.42,82.10,163.95,-39.56,65.36,-24.67,-40.00,70.61,72.73,-109.50,82.82,41.29,-33.46,52.90,41.98,31.50,62.64,-26.43
3,-0.42,82.10,163.95,-39.56,65.36,-24.67,-40.00,70.61,72.73,-109.50,82.82,41.29,-33.43,52.90,42.15,31.50,62.64,-26.43
3,-0.42,82.10,163.95,-39.56,65.36,-24.67,-40.00,70.61,72.73,-109.50,82.82,41.29,-33.43,52.90,42.15,31.50,62.64,-26.43
3,-0.42,82.10,163.95,-39.73,65.30,-25.03,-39.81,70.70,72.81,-109.50,82.82,41.29,-33.43,52.90,42.15,31.50,62.64,-26.43
3,-3.27,80.78,161.18,-39.73,65.30,-25.03,-39.81,70.70,72.81,-109.50,82.82,41.29,-33.43,52.90,42.15,31.50,62.64,-26.43
3,-3.27,80.78,161.18,-39.73,65.30,-25.03,-39.81,70.70,72.81,-108.24,84.20,42.39,-33.43,52.90,42.15,31.20,62.51,-26.72
3,-3.27,80.78,161.18,-39.73,65.30,-25.03,-39.81,70.70,72.81,-108.24,84.20,42.39,-33.43,52.90,42.15,31.20,62.51,-26.72
3,-3.27,80.78,161.18,-39.73,65.30,-25.03,-39.81,70.70,72.81,-108.24,84.20,42.39,-34.20,52.61,41.68,31.20,62.51,-26.72
3,-3.27,80.78,161.18,-39.73,65.30,-25.03,-39.81,70.70,72.81,-108.24,84.20,42.39,-34.20,52.61,41.68,31.20,62.51,-26.72
3,-3.27,80.78,161.18,-39.52,65.42,-24.99,-40.28,70.56,72.31,-108.24,84.20,42.39,-34.20,52.61,41.68,31.20,62.51,-26.72
3,-1.02,82.65,163.76,-39.52,65.42,-24.99,-40.28,70.56,72.31,-108.24,84.20,42.39,-34.20,52.61,41.68,31.20,62.51,-26.72
3,-1.02,82.65,163.76,-39.52,65.42,-24.99,-40.28,70.56,72.31,-106.33,83.93,44.25,-34.20,52.61,41.68,31.29,62.60,-26.61
3,-1.02,82.65,163.76,-39.52,65.42,-24.99,-40.28,70.56,72.31,-106.33,83.93,44.25,-34.20,52.61,41.68,31.29,62.60,-26.61
3,-1.02,82.65,163.76,-39.52,65.42,-24.99,-40.28,70.56,72.31,-106.33,83.93,44.25,-33.47,52.81,42.51,31.29,62.60,-26.61
3,-1.02,82.65,163.76,-39.52,65.42,-24.99,-40.28,70.56,72.31,-106.33,83.93,44.25,-33.47,52.81,42.51,31.29,62.60,-26.61
3,-1.02,82.65,163.76,-39.52,65.35,-25.16,-40.28,70.56,72.31,-106.33,83.93,44.25,-33.47,52.81,42.51,31.29,62.60,-26.61
3,-1.02,82.65,163.76,-39.52,65.35,-25.16,-39.71,70.37,72.80,-106.33,83.93,44.25,-33.47,52.81,42.51,31.29,62.60,-26.61
3,-1.09,81.19,163.54,-39.52,65.35,-25.16,-39.71,70.37,72.80,-101.75,84.72,48.10,-33.47,52.81,42.51,31.13,62.73,-26.75
3,-1.09,81.19,163.54,-39.52,65.35,-25.16,-39.71,70.37,72.80,-101.75,84.72,48.10,-33.47,52.81,42.51,31.13,62.73,-26.75
3,-1.09,81.19,163.54,-39.52,65.35,-25.16,-39.71,70.37,72.80,-101.75,84.72,48.10,-33.47,52.81,42.51,31.13,62.73,-26.75
3,-1.09,81.19,163.54,-39.52,65.35,-25.16,-39.71,70.37,72.80,-101.75,84.72,48.10,-32.90,53.22,43.04,31.13,62.73,-26.75
3,-1.09,81.19,163.54,-39.10,65.47,-24.92,-39.71,70.37,72.80,-101.75,84.72,48.10,-32.90,53.22,43.04,31.13,62.73,-26.75
3,-1.09,81.19,163.54,-39.10,65.47,-24.92,-39.70,70.47,72.75,-101.75,84.72,48.10,-32.90,53.22,43.04,31.13,62.73,-26.75
3,-2.68,82.19,163.52,-39.10,65.47,-24.92,-39.70,70.47,72.75,-107.33,82.56,42.87,-32.90,53.22,43.04,31.13,62.73,-26.75
3,-2.68,82.19,163.52,-39.10,65.47,-24.92,-39.70,70.47,72.75,-107.33,82.56,42.87,-32.90,53.22,43.04,30.64,62.34,-27.27
3,-2.68,82.19,163.52,-39.10,65.47,-24.92,-39.70,70.47,72.75,-107.33,82.56,42.87,-32.90,53.22,43.04,30.64,62.34,-27.27
3,-2.68,82.19,163.52,-39.10,65.47,-24.92,-39.70,70.47,72.75,-107.33,82.56,42.87,-33.23,52.97,42.50,30.64,62.34,-27.27
3,-2.68,82.19,163.52,-39.18,65.31,-25.22,-39.70,70.47,72.75,-107.33,82.56,42.87,-33.23,52.97,42.50,30.64,62.34,-27.27
3,-2.68,82.19,163.52,-39.18,65.31,-25.22,-40.09,70.45,72.32,-107.33,82.56,42.87,-33.23,52.97,42.50,30.64,62.34,-27.27
3,-4.57,80.79,161.76,-39.18,65.31,-25.22,-40.09,70.45,72.32,-102.75,83.86,47.28,-33.23,52.97,42.50,30.64,62.34,-27.27
3,-4.57,80.79,161.76,-39.18,65.31,-25.22,-40.09,70.45,72.32,-102.75,83.86,47.28,-33.23,52.97,42.50,30.74,62.63,-27.13
3,-4.57,80.79,161.76,-39.18,65.31,-25.22,-40.09,70.45,72.32,-102.75,83.86,47.28,-33.23,52.97,42.50,30.74,62.63,-27.13
3,-4.57,80.79,161.76,-39.18,65.31,-25.22,-40.09,70.45,72.32,-102.75,83.86,47.28,-33.52,52.57,42.31,30.74,62.63,-27.13
3,-4.57,80.79,161.76,-38.98,65.31,-25.24,-40.09,70.45,72.32,-102.75,83.86,47.28,-33.52,52.57,42.31,30.74,62.63,-27.13
3,-4.57,80.79,161.76,-38.98,65.31,-25.24,-40.09,70.45,72.32,-102.75,83.86,47.28,-33.52,52.57,42.31,30.74,62.63,-27.13
3,7.47,81.27,172.64,-38.98,65.31,-25.24,-40.03,70.25,72.37,-98.10,84.43,51.45,-33.52,52.57,42.31,30.74,62.63,-27.13
3,7.47,81.27,172.64,-38.98,65.31,-25.24,-40.03,70.25,72.37,-98.10,84.43,51.45,-33.52,52.57,42.31,30.56,62.74,-27.31
3,7.47,81.27,172.64,-38.98,65.31,-25.24,-40.03,70.25,72.37,-98.10,84.43,51.45,-33.52,52.57,42.31,30.56,62.74,-27.31
3,7.47,81.27,172.64,-38.98,65.31,-25.24,-40.03,70.25,72.37,-98.10,84.43,51.45,-33.19,52.54,42.70,30.56,62.74,-27.31
3,7.47,81.27,172.64,-38.95,65.34,-25.42,-40.03,70.25,72.37,-98.10,84.43,51.45,-33.19,52.54,42.70,30.56,62.74,-27.31
3,7.47,81.27,172.64,-38.95,65.34,-25.42,-40.03,70.25,72.37,-98.10,84.43,51.45,-33.19,52.54,42.70,30.56,62.74,-27.31
3,7.47,81.27,172.64,-38.95,65.34,-25.42,-40.05,70.35,72.29,-114.03,83.07,35.16,-33.19,52.54,42.70,30.56,62.74,-27.31
3,-6.31,81.08,158.78,-38.95,65.34,-25.42,-40.05,70.35,72.29,-114.03,83.07,35.16,-33.19,52.54,42.70,30.56,62.74,-27.31
3,-6.31,81.08,158.78,-38.95,65.34,-25.42,-40.05,70.35,72.29,-114.03,83.07,35.16,-33.19,52.54,42.70,30.70,62.71,-27.11
3,-6.31,81.08,158.78,-38.95,65.34,-25.42,-40.05,70.35,72.29,-114.03,83.07,35.16,-33.19,52.54,42.70,30.70,62.71,-27.11
3,-6.31,81.08,158.78,-38.70,65.35,-25.34,-40.05,70.35,72.29,-114.03,83.07,35.16,-33.31,52.51,42.59,30.70,62.71,-27.11
3,-6.31,81.08,158.78,-38.70,65.35,-25.34,-40.05,70.35,72.29,-114.03,83.07,35.16,-33.31,52.51,42.59,30.70,62.71,-27.11
3,-6.31,81.08,158.78,-38.70,65.35,-25.34,-40.13,70.30,72.20,-107.09,84.05,41.94,-33.31,52.51,42.59,30.70,62.71,-27.11
3,5.60,80.93,170.22,-38.70,65.35,-25.34,-40.13,70.30,72.20,-107.09,84.05,41.94,-33.31,52.51,42.59,30.70,62.71,-27.11
3,5.60,80.93,170.22,-38.70,65.35,-25.34,-40.13,70.30,72.20,-107.09,84.05,41.94,-33.31,52.51,42.59,30.79,62.63,-26.98
3,5.60,80.93,170.22,-38.70,65.35,-25.34,-40.13,70.30,72.20,-107.09,84.05,41.94,-33.31,52.51,42.59,30.79,62.63,-26.98
3,5.60,80.93,170.22,-38.68,65.29,-25.52,-40.13,70.30,72.20,-107.09,84.05,41.94,-32.97,52.69,42.72,30.79,62.63,-26.98
3,5.60,80.93,170.22,-38.68,65.29,-25.52,-40.13,70.30,72.20,-107.09,84.05,41.94,-32.97,52.69,42.72,30.79,62.63,-26.98
3,5.60,80.93,170.22,-38.68,65.29,-25.52,-39.47,70.44,72.71,-95.95,83.62,53.78,-32.97,52.69,42.72,30.79,62.63,-26.98
3,5.60,80.93,170.22,-38.68,65.29,-25.52,-39.47,70.44,72.71,-95.95,83.62,53.78,-32.97,52.69,42.72,30.79,62.63,-26.98
3,-6.56,81.69,158.22,-38.68,65.29,-25.52,-39.47,70.44,72.71,-95.95,83.62,53.78,-32.97,52.69,42.72,30.96,62.69,-26.76
3,-6.56,81.69,158.22,-38.68,65.29,-25.52,-39.47,70.44,72.71,-95.95,83.62,53.78,-32.97,52.69,42.72,30.96,62.69,-26.76
3,-6.56,81.69,158.22,-38.63,65.20,-25.71,-39.47,70.44,72.71,-95.95,83.62,53.78,-33.39,52.82,42.33,30.96,62.69,-26.76
3,-6.56,81.69,158.22,-38.63,65.20,-25.71,-39.47,70.44,72.71,-95.95,83.62,53.78,-33.39,52.82,42.33,30.96,62.69,-26.76
3,-6.56,81.69,158.22,-38.63,65.20,-25.71,-39.47,70.44,72.71,-114.90,84.17,35.14,-33.39,52.82,42.33,30.96,62.69,-26.76
3,-6.56,81.69,158.22,-38.63,65.20,-25.71,-39.95,70.25,72.20,-114.90,84.17,35.14,-33.39,52.82,42.33,30.96,62.69,-26.76
3,3.54,81.00,167.93,-38.63,65.20,-25.71,-39.95,70.25,72.20,-114.90,84.17,35.14,-33.39,52.82,42.33,31.19,62.75,-26.48
3,3.54,81.00,167.93,-38.63,65.20,-25.71,-39.95,70.25,72.20,-114.90,84.17,35.14,-33.39,52.82,42.33,31.19,62.75,-26.48
3,3.54,81.00,167.93,-38.37,65.22,-25.67,-39.95,70.25,72.20,-114.90,84.17,35.14,-33.39,52.82,42.33,31.19,62.75,-26.48
3,3.54,81.00,167.93,-38.37,65.22,-25.67,-39.95,70.25,72.20,-114.90,84.17,35.14,-33.84,52.62,42.09,31.19,62.75,-26.48
3,3.54,81.00,167.93,-38.37,65.22,-25.67,-39.95,70.25,72.20,-100.78,83.98,49.59,-33.84,52.62,42.09,31.19,62.75,-26.48
3,3.54,81.00,167.93,-38.37,65.22,-25.67,-40.53,70.10,71.65,-100.78,83.98,49.59,-33.84,52.62,42.09,31.19,62.75,-26.48
3,3.54,81.00,167.93,-38.37,65.22,-25.67,-40.53,70.10,71.65,-100.78,83.98,49.59,-33.84,52.62,42.09,31.19,62.75,-26.48
3,-9.56,81.31,154.23,-38.37,65.22,-25.67,-40.53,70.10,71.65,-100.78,83.98,49.59,-33.84,52.62,42.09,31.47,62.59,-26.14
3,-9.56,81.31,154.23,-37.92,65.47,-25.39,-40.53,70.10,71.65,-100.78,83.98,49.59,-33.84,52.62,42.09,31.47,62.59,-26.14
3,-9.56,81.31,154.23,-37.92,65.47,-25.39,-40.53,70.10,71.65,-100.78,83.98,49.59,-33.03,52.96,42.62,31.47,62.59,-26.14
3,-9.56,81.31,154.23,-37.92,65.47,-25.39,-40.53,70.10,71.65,-99.33,84.75,50.76,-33.03,52.96,42.62,31.47,62.59,-26.14
3,-9.56,81.31,154.23,-37.92,65.47,-25.39,-40.34,70.20,71.83,-99.33,84.75,50.76,-33.03,52.96,42.62,31.47,62.59,-26.14
3,-9.56,81.31,154.23,-37.92,65.47,-25.39,-40.34,70.20,71.83,-99.33,84.75,50.76,-33.03,52.96,42.62,31.47,62.59,-26.14
3,0.87,81.02,165.00,-37.92,65.47,-25.39,-40.34,70.20,71.83,-99.33,84.75,50.76,-33.03,52.96,42.62,31.12,62.21,-26.49
3,0.87,81.02,165.00,-37.90,65.28,-25.54,-40.34,70.20,71.83,-99.33,84.75,50.76,-33.03,52.96,42.62,31.12,62.21,-26.49
3,0.87,81.02,165.00,-37.90,65.28,-25.54,-40.34,70.20,71.83,-99.33,84.75,50.76,-34.44,52.67,41.59,31.12,62.21,-26.49
3,0.87,81.02,165.00,-37.90,65.28,-25.54,-40.34,70.20,71.83,-99.33,84.75,50.76,-34.44,52.67,41.59,31.12,62.21,-26.49
3,0.87,81.02,165.00,-37.90,65.28,-25.54,-40.90,70.27,71.36,-100.00,82.60,50.35,-34.44,52.67,41.59,31.12,62.21,-26.49
3,0.87,81.02,165.00,-37.90,65.28,-25.54,-40.90,70.27,71.36,-100.00,82.60,50.35,-34.44,52.67,41.59,31.12,62.21,-26.49
3,0.87,81.02,165.00,-37.90,65.28,-25.54,-40.90,70.27,71.36,-100.00,82.60,50.35,-34.44,52.67,41.59,31.71,62.59,-25.83
3,-6.14,81.93,159.42,-37.57,65.21,-25.42,-40.90,70.27,71.36,-100.00,82.60,50.35,-34.44,52.67,41.59,31.71,62.59,-25.83
3,-6.14,81.93,159.42,-37.57,65.21,-25.42,-40.90,70.27,71.36,-100.00,82.60,50.35,-34.16,52.74,41.98,31.71,62.59,-25.83
3,-6.14,81.93,159.42,-37.57,65.21,-25.42,-40.90,70.27,71.36,-100.00,82.60,50.35,-34.16,52.74,41.98,31.71,62.59,-25.83
3,-6.14,81.93,159.42,-37.57,65.21,-25.42,-40.90,70.27,71.36,-100.33,84.20,49.81,-34.16,52.74,41.98,31.71,62.59,-25.83
3,-6.14,81.93,159.42,-37.57,65.21,-25.42,-40.30,70.36,71.88,-100.33,84.20,49.81,-34.16,52.74,41.98,31.71,62.59,-25.83
3,-6.14,81.93,159.42,-37.57,65.21,-25.42,-40.30,70.36,71.88,-100.33,84.20,49.81,-34.16,52.74,41.98,31.18,62.58,-26.39
3,3.49,81.11,168.32,-37.35,65.29,-25.40,-40.30,70.36,71.88,-100.33,84.20,49.81,-34.16,52.74,41.98,31.18,62.58,-26.39
3,3.49,81.11,168.32,-37.35,65.29,-25.40,-40.30,70.36,71.88,-100.33,84.20,49.81,-34.16,52.74,41.98,31.18,62.58,-26.39
3,3.49,81.11,168.32,-37.35,65.29,-25.40,-40.30,70.36,71.88,-100.33,84.20,49.81,-34.85,52.72,41.51,31.18,62.58,-26.39
3,3.49,81.11,168.32,-37.35,65.29,-25.40,-40.30,70.36,71.88,-97.66,83.14,53.20,-34.85,52.72,41.51,31.18,62.58,-26.39
3,3.49,81.11,168.32,-37.35,65.29,-25.40,-40.63,70.24,71.55,-97.66,83.14,53.20,-34.85,52.72,41.51,31.18,62.58,-26.39
3,3.49,81.11,168.32,-37.35,65.29,-25.40,-40.63,70.24,71.55,-97.66,83.14,53.20,-34.85,52.72,41.51,31.18,62.58,-26.39
3,3.49,81.11,168.32,-36.98,65.36,-25.19,-40.63,70.24,71.55,-97.66,83.14,53.20,-34.85,52.72,41.51,30.95,62.30,-26.61
3,-9.07,81.40,156.19,-36.98,65.36,-25.19,-40.63,70.24,71.55,-97.66,83.14,53.20,-34.85,52.72,41.51,30.95,62.30,-26.61
3,-9.07,81.40,156.19,-36.98,65.36,-25.19,-40.63,70.24,71.55,-97.66,83.14,53.20,-34.34,52.73,41.94,30.95,62.30,-26.61
3,-9.07,81.40,156.19,-36.98,65.36,-25.19,-40.63,70.24,71.55,-106.84,84.65,43.66,-34.34,52.73,41.94,30.95,62.30,-26.61
3,-9.07,81.40,156.19,-36.98,65.36,-25.19,-40.32,70.16,71.92,-106.84,84.65,43.66,-34.34,52.73,41.94,30.95,62.30,-26.61
3,-9.07,81.40,156.19,-36.98,65.36,-25.19,-40.32,70.16,71.92,-106.84,84.65,43.66,-34.34,52.73,41.94,30.95,62.30,-26.61
3,-9.07,81.40,156.19,-36.90,65.38,-25.32,-40.32,70.16,71.92,-106.84,84.65,43.66,-34.34,52.73,41.94,30.97,62.45,-26.56
3,3.93,81.39,168.53,-36.90,65.38,-25.32,-40.32,70.16,71.92,-106.84,84.65,43.66,-34.34,52.73,41.94,30.97,62.45,-26.56
3,3.93,81.39,168.53,-36.90,65.38,-25.32,-40.32,70.16,71.92,-106.84,84.65,43.66,-34.86,52.76,41.42,30.97,62.45,-26.56
3,3.93,81.39,168.53,-36.90,65.38,-25.32,-40.32,70.16,71.92,-96.25,83.38,54.72,-34.86,52.76,41.42,30.97,62.45,-26.56
3,3.93,81.39,168.53,-36.90,65.38,-25.32,-40.32,70.16,71.92,-96.25,83.38,54.72,-34.86,52.76,41.42,30.97,62.45,-26.56
3,3.93,81.39,168.53,-36.90,65.38,-25.32,-39.87,70.36,72.27,-96.25,83.38,54.72,-34.86,52.76,41.42,30.97,62.45,-26.56
3,3.93,81.39,168.53,-36.72,65.38,-25.32,-39.87,70.36,72.27,-96.25,83.38,54.72,-34.86,52.76,41.42,31.03,62.59,-26.46
3,3.93,81.39,168.53,-36.72,65.38,-25.32,-39.87,70.36,72.27,-96.25,83.38,54.72,-34.86,52.76,41.42,31.03,62.59,-26.46
3,-4.65,80.48,160.33,-36.72,65.38,-25.32,-39.87,70.36,72.27,-96.25,83.38,54.72,-34.86,52.76,41.42,31.03,62.59,-26.46
3,-4.65,80.48,160.33,-36.72,65.38,-25.32,-39.87,70.36,72.27,-111.09,84.59,39.34,-34.24,52.84,41.99,31.03,62.59,-26.46
3,-4.65,80.48,160.33,-36.72,65.38,-25.32,-39.87,70.36,72.27,-111.09,84.59,39.34,-34.24,52.84,41.99,31.03,62.59,-26.46
3,-4.65,80.48,160.33,-36.72,65.38,-25.32,-40.27,70.30,71.86,-111.09,84.59,39.34,-34.24,52.84,41.99,31.03,62.59,-26.46
3,-4.65,80.48,160.33,-36.88,65.40,-25.67,-40.27,70.30,71.86,-111.09,84.59,39.34,-34.24,52.84,41.99,31.03,62.59,-26.46
3,-4.65,80.48,160.33,-36.88,65.40,-25.67,-40.27,70.30,71.86,-111.09,84.59,39.34,-34.24,52.84,41.99,31.50,62.86,-25.91
3,6.69,81.47,170.85,-36.88,65.40,-25.67,-40.27,70.30,71.86,-111.09,84.59,39.34,-34.24,52.84,41.99,31.50,62.86,-25.91
3,6.69,81.47,170.85,-36.88,65.40,-25.67,-40.27,70.30,71.86,-99.31,83.04,51.52,-34.73,52.35,41.58,31.50,62.86,-25.91
3,6.69,81.47,170.85,-36.88,65.40,-25.67,-40.27,70.30,71.86,-99.31,83.04,51.52,-34.73,52.35,41.58,31.50,62.86,-25.91
3,6.69,81.47,170.85,-36.88,65.40,-25.67,-39.67,70.40,72.38,-99.31,83.04,51.52,-34.73,52.35,41.58,31.50,62.86,-25.91
3,6.69,81.47,170.85,-37.04,65.34,-25.98,-39.67,70.40,72.38,-99.31,83.04,51.52,-34.73,52.35,41.58,31.50,62.86,-25.91
3,6.69,81.47,170.85,-37.04,65.34,-25.98,-39.67,70.40,72.38,-99.31,83.04,51.52,-34.73,52.35,41.58,31.87,62.92,-25.48
3,6.69,81.47,170.85,-37.04,65.34,-25.98,-39.67,70.40,72.38,-99.31,83.04,51.52,-34.73,52.35,41.58,31.87,62.92,-25.48
3,-4.54,80.69,160.04,-37.04,65.34,-25.98,-39.67,70.40,72.38,-99.55,84.58,50.87,-34.13,52.75,42.10,31.87,62.92,-25.48
3,-4.54,80.69,160.04,-37.04,65.34,-25.98,-39.67,70.40,72.38,-99.55,84.58,50.87,-34.13,52.75,42.10,31.87,62.92,-25.48
3,-4.54,80.69,160.04,-37.04,65.34,-25.98,-39.56,70.26,72.51,-99.55,84.58,50.87,-34.13,52.75,42.10,31.87,62.92,-25.48
3,-4.54,80.69,160.04,-36.77,65.42,-25.90,-39.56,70.26,72.51,-99.55,84.58,50.87,-34.13,52.75,42.10,31.87,62.92,-25.48
3,-4.54,80.69,160.04,-36.77,65.42,-25.90,-39.56,70.26,72.51,-99.55,84.58,50.87,-34.13,52.75,42.10,31.43,62.74,-25.94
3,-4.54,80.69,160.04,-36.77,65.42,-25.90,-39.56,70.26,72.51,-99.55,84.58,50.87,-34.13,52.75,42.10,31.43,62.74,-25.94
3,6.77,81.88,171.14,-36.77,65.42,-25.90,-39.56,70.26,72.51,-99.55,84.58,50.87,-34.00,52.76,42.04,31.43,62.74,-25.94
3,6.77,81.88,171.14,-36.77,65.42,-25.90,-39.56,70.26,72.51,-100.16,82.44,50.57,-34.00,52.76,42.04,31.43,62.74,-25.94
3,6.77,81.88,171.14,-36.77,65.42,-25.90,-39.56,70.26,72.51,-100.16,82.44,50.57,-34.00,52.76,42.04,31.43,62.74,-25.94
3,6.77,81.88,171.14,-36.65,65.37,-25.94,-39.57,70.32,72.44,-100.16,82.44,50.57,-34.00,52.76,42.04,31.43,62.74,-25.94
3,6.77,81.88,171.14,-36.65,65.37,-25.94,-39.57,70.32,72.44,-100.16,82.44,50.57,-34.00,52.76,42.04,31.15,62.76,-26.20
3,6.77,81.88,171.14,-36.65,65.37,-25.94,-39.57,70.32,72.44,-100.16,82.44,50.57,-34.00,52.76,42.04,31.15,62.76,-26.20
3,-4.35,80.92,160.20,-36.65,65.37,-25.94,-39.57,70.32,72.44,-100.16,82.44,50.57,-34.00,52.76,42.04,31.15,62.76,-26.20
